ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
29197,"Maria ""Marie"" Dollinger (-Hendrix)",F,25,168,50,Germany,GER,"1936 Summer",1936,Summer,Berlin,Athletics,"Athletics Women's 100 metres",NA
29197,"Maria ""Marie"" Dollinger (-Hendrix)",F,25,168,50,Germany,GER,"1936 Summer",1936,Summer,Berlin,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
29212,"Galina Vasilyevna Dolya",F,27,177,65,"Soviet Union",URS,"1960 Summer",1960,Summer,Roma,Athletics,"Athletics Women's High Jump",NA
29214,"Svetlana Ivanovna ""Esfir"" Dolzhenko-Krachevskaya",F,27,173,83,"Soviet Union",URS,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's Shot Put",NA
29214,"Svetlana Ivanovna ""Esfir"" Dolzhenko-Krachevskaya",F,31,173,83,"Soviet Union",URS,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's Shot Put",NA
29214,"Svetlana Ivanovna ""Esfir"" Dolzhenko-Krachevskaya",F,35,173,83,"Soviet Union",URS,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's Shot Put",Silver
29222,"Marina Frantsevna Domantsevich",F,32,162,51,Belarus,BLR,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Marathon",NA
29275,"Marta Domnguez Azpeleta",F,20,163,52,Spain,ESP,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 1,500 metres",NA
29275,"Marta Domnguez Azpeleta",F,24,163,52,Spain,ESP,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 5,000 metres",NA
29275,"Marta Domnguez Azpeleta",F,32,163,52,Spain,ESP,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 3,000 metres Steeplechase",NA
29275,"Marta Domnguez Azpeleta",F,36,163,52,Spain,ESP,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 3,000 metres Steeplechase",NA
29314,"Jessica Mary ""Jessie"" Donaghy (-Hayward)",F,16,160,52,"New Zealand",NZL,"1956 Summer",1956,Summer,Melbourne,Athletics,"Athletics Women's High Jump",NA
29331,"Katalin Donth",F,20,160,52,Hungary,HUN,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Pole Vault",NA
29332,"Ursula ""Ulla"" Donath (Jurewitz-, -Brehme-)",F,29,166,55,Germany,GER,"1960 Summer",1960,Summer,Roma,Athletics,"Athletics Women's 800 metres",Bronze
29352,"Mireille Donders (-Gigandet)",F,22,166,53,Switzerland,SUI,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 100 metres",NA
29352,"Mireille Donders (-Gigandet)",F,22,166,53,Switzerland,SUI,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 200 metres",NA
29352,"Mireille Donders (-Gigandet)",F,26,166,53,Switzerland,SUI,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 100 metres",NA
29352,"Mireille Donders (-Gigandet)",F,26,166,53,Switzerland,SUI,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 200 metres",NA
29379,"Dong Xiaoqin",F,25,164,47,China,CHN,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 10,000 metres",NA
29381,"Dong Yuping",F,25,176,68,China,CHN,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's Heptathlon",NA
29383,"Auriol Dongmo Mekemnang",F,26,173,95,Cameroon,CMR,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Shot Put",NA
29394,"Yordanka Lyubchova Donkova",F,18,175,67,Bulgaria,BUL,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's 100 metres Hurdles",NA
29394,"Yordanka Lyubchova Donkova",F,26,175,67,Bulgaria,BUL,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 100 metres Hurdles",Gold
29394,"Yordanka Lyubchova Donkova",F,26,175,67,Bulgaria,BUL,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
29394,"Yordanka Lyubchova Donkova",F,30,175,67,Bulgaria,BUL,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 100 metres Hurdles",Bronze
29406,"Patrice Michelle ""Pat"" Donnelly (-Shmock, -Lutz)",F,26,174,62,"United States",USA,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's 100 metres Hurdles",NA
29424,"Erin Leigh Donohue",F,25,173,66,"United States",USA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 1,500 metres",NA
29436,"Eleni Donta-Bali",F,28,170,52,Greece,GRE,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Marathon",NA
29482,"Ilse Drffeldt",F,24,161,58,Germany,GER,"1936 Summer",1936,Summer,Berlin,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
29496,"Gabriella Dorio (-Spigarolo)",F,19,168,55,Italy,ITA,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's 800 metres",NA
29496,"Gabriella Dorio (-Spigarolo)",F,19,168,55,Italy,ITA,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's 1,500 metres",NA
29496,"Gabriella Dorio (-Spigarolo)",F,23,168,55,Italy,ITA,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's 800 metres",NA
29496,"Gabriella Dorio (-Spigarolo)",F,23,168,55,Italy,ITA,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's 1,500 metres",NA
29496,"Gabriella Dorio (-Spigarolo)",F,27,168,55,Italy,ITA,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's 800 metres",NA
29496,"Gabriella Dorio (-Spigarolo)",F,27,168,55,Italy,ITA,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's 1,500 metres",Gold
29547,"Marharyta Serhivna Dorozhon",F,24,180,75,Ukraine,UKR,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's Javelin Throw",NA
29550,"Juana Katrin Drre-Heinig",F,26,170,57,"East Germany",GDR,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's Marathon",Bronze
29550,"Juana Katrin Drre-Heinig",F,30,170,57,Germany,GER,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's Marathon",NA
29550,"Juana Katrin Drre-Heinig",F,34,170,57,Germany,GER,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's Marathon",NA
29559,"Viviane Dorsile (-El Haddad, -Tual)",F,25,170,58,France,FRA,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 800 metres",NA
29559,"Viviane Dorsile (-El Haddad, -Tual)",F,29,170,58,France,FRA,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 800 metres",NA
29559,"Viviane Dorsile (-El Haddad, -Tual)",F,29,170,58,France,FRA,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
29566,"Ada Menezes dos Santos",F,27,173,68,Brazil,BRA,"1964 Summer",1964,Summer,Tokyo,Athletics,"Athletics Women's High Jump",NA
29566,"Ada Menezes dos Santos",F,31,173,68,Brazil,BRA,"1968 Summer",1968,Summer,"Mexico City",Athletics,"Athletics Women's Pentathlon",NA
29567,"Aline Leone dos Santos",F,27,165,56,Brazil,BRA,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
29577,"Evelyn Carolina de Oliveira dos Santos",F,23,172,52,Brazil,BRA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 200 metres",NA
29577,"Evelyn Carolina de Oliveira dos Santos",F,27,172,52,Brazil,BRA,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 200 metres",NA
29577,"Evelyn Carolina de Oliveira dos Santos",F,27,172,52,Brazil,BRA,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
29586,"Luciana Alves dos Santos",F,30,160,56,Brazil,BRA,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Long Jump",NA
29586,"Luciana Alves dos Santos",F,30,160,56,Brazil,BRA,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Triple Jump",NA
29586,"Luciana Alves dos Santos",F,34,160,56,Brazil,BRA,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
29591,"Marily dos Santos",F,30,158,46,Brazil,BRA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Marathon",NA
29591,"Marily dos Santos",F,38,158,46,Brazil,BRA,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Marathon",NA
29599,"Sueli Pereira dos Santos",F,35,165,62,Brazil,BRA,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Javelin Throw",NA
29605,"Wanda dos Santos",F,20,159,60,Brazil,BRA,"1952 Summer",1952,Summer,Helsinki,Athletics,"Athletics Women's 80 metres Hurdles",NA
29605,"Wanda dos Santos",F,20,159,60,Brazil,BRA,"1952 Summer",1952,Summer,Helsinki,Athletics,"Athletics Women's Long Jump",NA
29605,"Wanda dos Santos",F,28,159,60,Brazil,BRA,"1960 Summer",1960,Summer,Roma,Athletics,"Athletics Women's 80 metres Hurdles",NA
29679,"Dawnette Andrea Douglas",F,21,156,54,Bermuda,BER,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 100 metres",NA
29679,"Dawnette Andrea Douglas",F,21,156,54,Bermuda,BER,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 200 metres",NA
29704,"Montell Marcelle M. Douglas",F,22,175,67,"Great Britain",GBR,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 100 metres",NA
29704,"Montell Marcelle M. Douglas",F,22,175,67,"Great Britain",GBR,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
29710,"Sandra Marie Douglas",F,25,162,55,"Great Britain",GBR,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 400 metres",NA
29710,"Sandra Marie Douglas",F,25,162,55,"Great Britain",GBR,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 4 x 400 metres Relay",Bronze
29711,"Stephanie Lana ""Stephi"" Douglas",F,23,166,60,"Great Britain",GBR,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 100 metres",NA
29711,"Stephanie Lana ""Stephi"" Douglas",F,27,166,60,"Great Britain",GBR,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 100 metres",NA
29724,"Carmen Ruth Douma-Hussar",F,27,172,57,Canada,CAN,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 1,500 metres",NA
29740,"Dimitra Dova",F,30,184,70,Greece,GRE,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
29740,"Dimitra Dova",F,34,184,70,Greece,GRE,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 400 metres",NA
29767,"Joanne Dow",F,44,173,58,"United States",USA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 20 kilometres Walk",NA
29826,"Zinaida Doynikova",F,22,173,85,"Soviet Union",URS,"1956 Summer",1956,Summer,Melbourne,Athletics,"Athletics Women's Shot Put",NA
29826,"Zinaida Doynikova",F,25,173,85,"Soviet Union",URS,"1960 Summer",1960,Summer,Roma,Athletics,"Athletics Women's Shot Put",NA
29854,"Anna Ivanovna Drabenya",F,24,153,46,Belarus,BLR,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 20 kilometres Walk",NA
29875,"Stacy Rene Dragila (Mikaelsen-, -Waltz)",F,29,172,62,"United States",USA,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Pole Vault",Gold
29875,"Stacy Rene Dragila (Mikaelsen-, -Waltz)",F,33,172,62,"United States",USA,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's Pole Vault",NA
29892,"Oksana Vladimirovna Dragun",F,23,174,60,Belarus,BLR,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
29892,"Oksana Vladimirovna Dragun",F,27,174,60,Belarus,BLR,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
29898,"Aneka Drahotov",F,21,180,57,"Czech Republic",CZE,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's 20 kilometres Walk",NA
29918,"Rahamatou Dram",F,27,168,55,Mali,MLI,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's 100 metres Hurdles",NA
29933,"Jessica Margaret Aida ""Jess"" Draskau-Petersson",F,34,170,62,Denmark,DEN,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's Marathon",NA
29933,"Jessica Margaret Aida ""Jess"" Draskau-Petersson",F,38,170,62,Denmark,DEN,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Marathon",NA
29948,"Rasa Drazdauskait",F,27,173,58,Lithuania,LTU,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Marathon",NA
29948,"Rasa Drazdauskait",F,31,173,58,Lithuania,LTU,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's Marathon",NA
29948,"Rasa Drazdauskait",F,35,173,58,Lithuania,LTU,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Marathon",NA
29958,"Heike Gabriela Drechsler (Daute-)",F,23,181,68,"East Germany",GDR,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 100 metres",Bronze
29958,"Heike Gabriela Drechsler (Daute-)",F,23,181,68,"East Germany",GDR,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 200 metres",Bronze
29958,"Heike Gabriela Drechsler (Daute-)",F,23,181,68,"East Germany",GDR,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's Long Jump",Silver
29958,"Heike Gabriela Drechsler (Daute-)",F,27,181,68,Germany,GER,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's Long Jump",Gold
29958,"Heike Gabriela Drechsler (Daute-)",F,35,181,68,Germany,GER,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's Long Jump",Gold
29988,"Birgit Dressel",F,24,172,65,"West Germany",FRG,"1984 Summer",1984,Summer,"Los Angeles",Athletics,"Athletics Women's Heptathlon",NA
30039,"Lois Anne Drinkwater (-Thompson)",F,17,170,57,"United States",USA,"1968 Summer",1968,Summer,"Mexico City",Athletics,"Athletics Women's 400 metres",NA
30063,"Margitta Droese-Pufe (Ludewig-)",F,23,180,83,"East Germany",GDR,"1976 Summer",1976,Summer,Montreal,Athletics,"Athletics Women's Shot Put",NA
30063,"Margitta Droese-Pufe (Ludewig-)",F,27,180,83,"East Germany",GDR,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's Shot Put",Bronze
30063,"Margitta Droese-Pufe (Ludewig-)",F,27,180,83,"East Germany",GDR,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's Discus Throw",NA
30088,"Deena Michelle Drossin-Kastor",F,27,163,47,"United States",USA,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 10,000 metres",NA
30088,"Deena Michelle Drossin-Kastor",F,31,163,47,"United States",USA,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's Marathon",Bronze
30088,"Deena Michelle Drossin-Kastor",F,35,163,47,"United States",USA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Marathon",NA
30144,"Monika Mariola Drybulska-Stefanowicz",F,24,160,46,Poland,POL,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's Marathon",NA
30144,"Monika Mariola Drybulska-Stefanowicz",F,28,160,46,Poland,POL,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Marathon",NA
30144,"Monika Mariola Drybulska-Stefanowicz",F,36,160,46,Poland,POL,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Marathon",NA
30149,"Elva Dryer (Martinez-)",F,28,165,51,"United States",USA,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 5,000 metres",NA
30149,"Elva Dryer (Martinez-)",F,32,165,51,"United States",USA,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 10,000 metres",NA
30173,"Stephanie ""Stephie"" D'Souza (Sequeira-)",F,27,158,50,India,IND,"1964 Summer",1964,Summer,Tokyo,Athletics,"Athletics Women's 400 metres",NA
30179,"Du Juan",F,20,172,58,China,CHN,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 100 metres Hurdles",NA
30182,"Du Xiujie",F,24,176,64,China,CHN,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 200 metres",NA
30182,"Du Xiujie",F,24,176,64,China,CHN,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 400 metres",NA
30239,"Sophie Duarte",F,27,170,54,France,FRA,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 3,000 metres Steeplechase",NA
30249,"Gaily Dube",F,19,163,57,Zimbabwe,ZIM,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 100 metres",NA
30249,"Gaily Dube",F,19,163,57,Zimbabwe,ZIM,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 200 metres",NA
30249,"Gaily Dube",F,22,163,57,Zimbabwe,ZIM,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 100 metres",NA
30249,"Gaily Dube",F,22,163,57,Zimbabwe,ZIM,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 200 metres",NA
30256,"Winneth Dube",F,32,168,58,Zimbabwe,ZIM,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 100 metres",NA
30265,"Julia Dubina",F,20,167,52,Georgia,GEO,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's Triple Jump",NA
30268,"Alyona Viktorovna Dubitskaya (Grishko-)",F,26,180,76,Belarus,BLR,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Shot Put",NA
30273,"Romana Dubnov (Block-)",F,29,178,58,"Czech Republic",CZE,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's High Jump",NA
30306,"Olga Aleksandrovna Dubovskaya",F,28,170,52,Belarus,BLR,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's Marathon",NA
30322,"Odette Ducas (Delcellier-)",F,31,173,63,France,FRA,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's Long Jump",NA
30322,"Odette Ducas (Delcellier-)",F,31,173,63,France,FRA,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's Pentathlon",NA
30336,"Krista DuChene",F,39,167,54,Canada,CAN,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Marathon",NA
30354,"Nicole Duclos (Salavert-)",F,25,167,55,France,FRA,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's 400 metres",NA
30354,"Nicole Duclos (Salavert-)",F,25,167,55,France,FRA,"1972 Summer",1972,Summer,Munich,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
30357,"Natalia Duc Soler",F,19,177,100,Chile,CHI,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's Shot Put",NA
30357,"Natalia Duc Soler",F,23,177,100,Chile,CHI,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's Shot Put",NA
30357,"Natalia Duc Soler",F,27,177,100,Chile,CHI,"2016 Summer",2016,Summer,"Rio de Janeiro",Athletics,"Athletics Women's Shot Put",NA
30373,"liane Dudal (-Loneux, -Cerf)",F,26,165,53,France,FRA,"1952 Summer",1952,Summer,Helsinki,Athletics,"Athletics Women's Long Jump",NA
30389,"Sinead Marie Dudgeon",F,24,172,56,"Great Britain",GBR,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 400 metres Hurdles",NA
30476,"Patricia ""Pat"" Duggan (-Castaldi, -de Glas)",F,22,168,68,Australia,AUS,"1960 Summer",1960,Summer,Roma,Athletics,"Athletics Women's 100 metres",NA
30476,"Patricia ""Pat"" Duggan (-Castaldi, -de Glas)",F,22,168,68,Australia,AUS,"1960 Summer",1960,Summer,Roma,Athletics,"Athletics Women's 200 metres",NA
30476,"Patricia ""Pat"" Duggan (-Castaldi, -de Glas)",F,22,168,68,Australia,AUS,"1960 Summer",1960,Summer,Roma,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
30493,"Dahlia Duhaney",F,22,168,54,Jamaica,JAM,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 100 metres",NA
30493,"Dahlia Duhaney",F,22,168,54,Jamaica,JAM,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
30519,"Nataliya Stanislavovna ""Natasha"" Dukhnova",F,30,174,60,Belarus,BLR,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 800 metres",NA
30519,"Nataliya Stanislavovna ""Natasha"" Dukhnova",F,30,174,60,Belarus,BLR,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 1,500 metres",NA
30519,"Nataliya Stanislavovna ""Natasha"" Dukhnova",F,34,174,60,Belarus,BLR,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 800 metres",NA
30525,"Jolanta Dukure",F,20,167,54,Latvia,LAT,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 20 kilometres Walk",NA
30525,"Jolanta Dukure",F,28,167,54,Latvia,LAT,"2008 Summer",2008,Summer,Beijing,Athletics,"Athletics Women's 20 kilometres Walk",NA
30528,"Lishan Dula Gemgchu",F,25,164,44,Bahrain,BRN,"2012 Summer",2012,Summer,London,Athletics,"Athletics Women's Marathon",NA
30535,"Ware Kutre Dulecha",F,17,162,50,Ethiopia,ETH,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 800 metres",NA
30535,"Ware Kutre Dulecha",F,17,162,50,Ethiopia,ETH,"1996 Summer",1996,Summer,Atlanta,Athletics,"Athletics Women's 1,500 metres",NA
30535,"Ware Kutre Dulecha",F,22,162,50,Ethiopia,ETH,"2000 Summer",2000,Summer,Sydney,Athletics,"Athletics Women's 1,500 metres",NA
30535,"Ware Kutre Dulecha",F,25,162,50,Ethiopia,ETH,"2004 Summer",2004,Summer,Athina,Athletics,"Athletics Women's 1,500 metres",NA
30538,"Mirela Dulgheru (-Renda)",F,25,175,64,Romania,ROU,"1992 Summer",1992,Summer,Barcelona,Athletics,"Athletics Women's Long Jump",NA
30554,"Nino Dumbadze (-Diachk'ovi)",F,33,178,82,"Soviet Union",URS,"1952 Summer",1952,Summer,Helsinki,Athletics,"Athletics Women's Discus Throw",Bronze
30641,"Magorzata Dunecka (Gajewska-)",F,23,176,67,Poland,POL,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's 400 metres",NA
30641,"Magorzata Dunecka (Gajewska-)",F,23,176,67,Poland,POL,"1980 Summer",1980,Summer,Moskva,Athletics,"Athletics Women's 4 x 400 metres Relay",NA
30683,"Lorraine Fay Dunn (-Davis)",F,17,164,58,Panama,PAN,"1960 Summer",1960,Summer,Roma,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
30683,"Lorraine Fay Dunn (-Davis)",F,22,164,58,Panama,PAN,"1964 Summer",1964,Summer,Tokyo,Athletics,"Athletics Women's 80 metres Hurdles",NA
30683,"Lorraine Fay Dunn (-Davis)",F,22,164,58,Panama,PAN,"1964 Summer",1964,Summer,Tokyo,Athletics,"Athletics Women's 4 x 100 metres Relay",NA
30688,"Paula Dunn (-Thomas)",F,23,157,46,"Great Britain",GBR,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 100 metres",NA
30688,"Paula Dunn (-Thomas)",F,23,157,46,"Great Britain",GBR,"1988 Summer",1988,Summer,Seoul,Athletics,"Athletics Women's 200 metres",NA
